Monkeypox_PT0089_2022,MPXV_dataset_001
Monkeypox_PT0090_2022,MPXV_dataset_001
Monkeypox_PT0098_2022,MPXV_dataset_001
Monkeypox_PT0108_2022,MPXV_dataset_001
Monkeypox_PT0109_2022,MPXV_dataset_001
Monkeypox_PT0110_2022,MPXV_dataset_001
Monkeypox_PT0111_2022,MPXV_dataset_001
Monkeypox_PT0112_2022,MPXV_dataset_001
Monkeypox_PT0113_2022,MPXV_dataset_001
Monkeypox_PT0114_2022,MPXV_dataset_001
Monkeypox_PT0115_2022,MPXV_dataset_001
Monkeypox_PT0117_2022,MPXV_dataset_001
Monkeypox_PT0118_2022,MPXV_dataset_001
Monkeypox_PT0119_2022,MPXV_dataset_001
Monkeypox_PT0120_2022,MPXV_dataset_001
Monkeypox_PT0121_2022,MPXV_dataset_001
Monkeypox_PT0122_2022,MPXV_dataset_001
Monkeypox_PT0123_2022,MPXV_dataset_001
Monkeypox_PT0124_2022,MPXV_dataset_001
Monkeypox_PT0125_2022,MPXV_dataset_001
Monkeypox_PT0126_2022,MPXV_dataset_001
Monkeypox_PT0127_2022,MPXV_dataset_001
Monkeypox_PT0128_2022,MPXV_dataset_001
Monkeypox_PT0129_2022,MPXV_dataset_002
Monkeypox_PT0130_2022,MPXV_dataset_002
Monkeypox_PT0132_2022,MPXV_dataset_002
Monkeypox_PT0133_2022,MPXV_dataset_002
Monkeypox_PT0134_2022,MPXV_dataset_002
Monkeypox_PT0135_2022,MPXV_dataset_002
Monkeypox_PT0136_2022,MPXV_dataset_002
Monkeypox_PT0139_2022,MPXV_dataset_002
Monkeypox_PT0142_2022,MPXV_dataset_002
Monkeypox_PT0143_2022,MPXV_dataset_002
Monkeypox_PT0144_2022,MPXV_dataset_002
Monkeypox_PT0145_2022,MPXV_dataset_002
Monkeypox_PT0148_2022,MPXV_dataset_002
Monkeypox_PT0149_2022,MPXV_dataset_002
Monkeypox_PT0150_2022,MPXV_dataset_002
Monkeypox_PT0151_2022,MPXV_dataset_002
Monkeypox_PT0152_2022,MPXV_dataset_002
Monkeypox_PT0153_2022,MPXV_dataset_002
Monkeypox_PT0154_2022,MPXV_dataset_002
Monkeypox_PT0155_2022,MPXV_dataset_002
Monkeypox_PT0156_2022,MPXV_dataset_002
Monkeypox_PT0157_2022,MPXV_dataset_002
Monkeypox_PT0158_2022,MPXV_dataset_002
Monkeypox_PT0159_2022,MPXV_dataset_002
Monkeypox_PT0160_2022,MPXV_dataset_002
Monkeypox_PT0161_2022,MPXV_dataset_002
Monkeypox_PT0162_2022,MPXV_dataset_002
Monkeypox_PT0163_2022,MPXV_dataset_002
Monkeypox_PT0164_2022,MPXV_dataset_002
Monkeypox_PT0165_2022,MPXV_dataset_002
Monkeypox_PT0168_2022,MPXV_dataset_002
Monkeypox_PT0169_2022,MPXV_dataset_002
Monkeypox_PT0170_2022,MPXV_dataset_002
Monkeypox_PT0171_2022,MPXV_dataset_002
Monkeypox_PT0172_2022,MPXV_dataset_002
Monkeypox_PT0173_2022,MPXV_dataset_002
Monkeypox_PT0174_2022,MPXV_dataset_002
Monkeypox_PT0175_2022,MPXV_dataset_002
Monkeypox_PT0176_2022,MPXV_dataset_002
Monkeypox_PT0177_2022,MPXV_dataset_002
Monkeypox_PT0178_2022,MPXV_dataset_002
Monkeypox_PT0179_2022,MPXV_dataset_002
Monkeypox_PT0180_2022,MPXV_dataset_002
Monkeypox_PT0181_2022,MPXV_dataset_002
Monkeypox_PT0182_2022,MPXV_dataset_002
Monkeypox_PT0183_2022,MPXV_dataset_002
Monkeypox_PT0184_2022,MPXV_dataset_002
Monkeypox_PT0186_2022,MPXV_dataset_002
Monkeypox_PT0187_2022,MPXV_dataset_002
Monkeypox_PT0188_2022,MPXV_dataset_002
Monkeypox_PT0189_2022,MPXV_dataset_002
Monkeypox_PT0190_2022,MPXV_dataset_002
Monkeypox_PT0191_2022,MPXV_dataset_002
Monkeypox_PT0192_2022,MPXV_dataset_002
Monkeypox_PT0194_2022,MPXV_dataset_002
Monkeypox_PT0195_2022,MPXV_dataset_002
Monkeypox_PT0196_2022,MPXV_dataset_002
Monkeypox_PT0197_2022,MPXV_dataset_002
Monkeypox_PT0198_2022,MPXV_dataset_002
Monkeypox_PT0201_2022,MPXV_dataset_002
Monkeypox_PT0202_2022,MPXV_dataset_002
Monkeypox_PT0203_2022,MPXV_dataset_002
Monkeypox_PT0204_2022,MPXV_dataset_002
Monkeypox_PT0205_2022,MPXV_dataset_002
Monkeypox_PT0207_2022,MPXV_dataset_002
Monkeypox_PT0208_2022,MPXV_dataset_002
Monkeypox_PT0209_2022,MPXV_dataset_002
Monkeypox_PT0210_2022,MPXV_dataset_002
Monkeypox_PT0211_2022,MPXV_dataset_002
Monkeypox_PT0212_2022,MPXV_dataset_002
Monkeypox_PT0213_2022,MPXV_dataset_002
Monkeypox_PT0214_2022,MPXV_dataset_002
Monkeypox_PT0215_2022,MPXV_dataset_002
Monkeypox_PT0216_2022,MPXV_dataset_002
Monkeypox_PT0217_2022,MPXV_dataset_002
Monkeypox_PT0218_2022,MPXV_dataset_002
Monkeypox_PT0219_2022,MPXV_dataset_002
Monkeypox_PT0220_2022,MPXV_dataset_002
Monkeypox_PT0221_2022,MPXV_dataset_002
Monkeypox_PT0222_2022,MPXV_dataset_002
Monkeypox_PT0223_2022,MPXV_dataset_002
Monkeypox_PT0224_2022,MPXV_dataset_002
Monkeypox_PT0225_2022,MPXV_dataset_002
Monkeypox_PT0226_2022,MPXV_dataset_002
Monkeypox_PT0228_2022,MPXV_dataset_002
Monkeypox_PT0229_2022,MPXV_dataset_002
Monkeypox_PT0231_2022,MPXV_dataset_002
Monkeypox_PT0232_2022,MPXV_dataset_002
Monkeypox_PT0233_2022,MPXV_dataset_002
Monkeypox_PT0234_2022,MPXV_dataset_002
Monkeypox_PT0235_2022,MPXV_dataset_002
Monkeypox_PT0236_2022,MPXV_dataset_002
Monkeypox_PT0237_2022,MPXV_dataset_002
Monkeypox_PT0238_2022,MPXV_dataset_002
Monkeypox_PT0239_2022,MPXV_dataset_003
Monkeypox_PT0240_2022,MPXV_dataset_003
Monkeypox_PT0241_2022,MPXV_dataset_003
Monkeypox_PT0242_2022,MPXV_dataset_003
Monkeypox_PT0243_2022,MPXV_dataset_003
Monkeypox_PT0244_2022,MPXV_dataset_003
Monkeypox_PT0248_2022,MPXV_dataset_003
Monkeypox_PT0249_2022,MPXV_dataset_003
Monkeypox_PT0250_2022,MPXV_dataset_003
Monkeypox_PT0251_2022,MPXV_dataset_003
Monkeypox_PT0252_2022,MPXV_dataset_003
Monkeypox_PT0253_2022,MPXV_dataset_003
Monkeypox_PT0254_2022,MPXV_dataset_003
Monkeypox_PT0255_2022,MPXV_dataset_003
Monkeypox_PT0256_2022,MPXV_dataset_003
Monkeypox_PT0257_2022,MPXV_dataset_003
Monkeypox_PT0258_2022,MPXV_dataset_003
Monkeypox_PT0259_2022,MPXV_dataset_003
Monkeypox_PT0261_2022,MPXV_dataset_003
Monkeypox_PT0262_2022,MPXV_dataset_003
Monkeypox_PT0263_2022,MPXV_dataset_003
Monkeypox_PT0264_2022,MPXV_dataset_003
Monkeypox_PT0265_2022,MPXV_dataset_003
Monkeypox_PT0266_2022,MPXV_dataset_003
Monkeypox_PT0267_2022,MPXV_dataset_003
Monkeypox_PT0268_2022,MPXV_dataset_003
Monkeypox_PT0269_2022,MPXV_dataset_003
Monkeypox_PT0270_2022,MPXV_dataset_003
Monkeypox_PT0271_2022,MPXV_dataset_003
Monkeypox_PT0272_2022,MPXV_dataset_003
Monkeypox_PT0273_2022,MPXV_dataset_003
Monkeypox_PT0274_2022,MPXV_dataset_003
Monkeypox_PT0275_2022,MPXV_dataset_003
Monkeypox_PT0276_2022,MPXV_dataset_003
Monkeypox_PT0277_2022,MPXV_dataset_003
Monkeypox_PT0278_2022,MPXV_dataset_003
Monkeypox_PT0280_2022,MPXV_dataset_003
Monkeypox_PT0281_2022,MPXV_dataset_003
Monkeypox_PT0282_2022,MPXV_dataset_003
Monkeypox_PT0287_2022,MPXV_dataset_003
Monkeypox_PT0288_2022,MPXV_dataset_003
Monkeypox_PT0289_2022,MPXV_dataset_003
Monkeypox_PT0290_2022,MPXV_dataset_003
Monkeypox_PT0291_2022,MPXV_dataset_003
Monkeypox_PT0292_2022,MPXV_dataset_003
Monkeypox_PT0293_2022,MPXV_dataset_003
Monkeypox_PT0295_2022,MPXV_dataset_003
Monkeypox_PT0296_2022,MPXV_dataset_003
Monkeypox_PT0297_2022,MPXV_dataset_003
Monkeypox_PT0298_2022,MPXV_dataset_003
Monkeypox_PT0299_2022,MPXV_dataset_003
Monkeypox_PT0300_2022,MPXV_dataset_003
Monkeypox_PT0301_2022,MPXV_dataset_003
Monkeypox_PT0302_2022,MPXV_dataset_003
Monkeypox_PT0303_2022,MPXV_dataset_003
Monkeypox_PT0304_2022,MPXV_dataset_003
Monkeypox_PT0305_2022,MPXV_dataset_003
Monkeypox_PT0306_2022,MPXV_dataset_003
Monkeypox_PT0307_2022,MPXV_dataset_003
Monkeypox_PT0308_2022,MPXV_dataset_003
Monkeypox_PT0309_2022,MPXV_dataset_003
Monkeypox_PT0310_2022,MPXV_dataset_003
Monkeypox_PT0311_2022,MPXV_dataset_003
Monkeypox_PT0313_2022,MPXV_dataset_003
Monkeypox_PT0314_2022,MPXV_dataset_003
Monkeypox_PT0315_2022,MPXV_dataset_003
Monkeypox_PT0317_2022,MPXV_dataset_003
Monkeypox_PT0318_2022,MPXV_dataset_003
Monkeypox_PT0319_2022,MPXV_dataset_003
Monkeypox_PT0320_2022,MPXV_dataset_003
Monkeypox_PT0321_2022,MPXV_dataset_003
Monkeypox_PT0322_2022,MPXV_dataset_003
Monkeypox_PT0323_2022,MPXV_dataset_003
Monkeypox_PT0324_2022,MPXV_dataset_003
Monkeypox_PT0325_2022,MPXV_dataset_003
Monkeypox_PT0326_2022,MPXV_dataset_003
Monkeypox_PT0327_2022,MPXV_dataset_003
Monkeypox_PT0328_2022,MPXV_dataset_003
Monkeypox_PT0330_2022,MPXV_dataset_003
Monkeypox_PT0331_2022,MPXV_dataset_003
Monkeypox_PT0332_2022,MPXV_dataset_003
Monkeypox_PT0333_2022,MPXV_dataset_003
Monkeypox_PT0335_2022,MPXV_dataset_003
Monkeypox_PT0337_2022,MPXV_dataset_003
Monkeypox_PT0338_2022,MPXV_dataset_003
Monkeypox_PT0339_2022,MPXV_dataset_003
Monkeypox_PT0340_2022,MPXV_dataset_003
Monkeypox_PT0341_2022,MPXV_dataset_003
Monkeypox_PT0342_2022,MPXV_dataset_003
Monkeypox_PT0343_2022,MPXV_dataset_003
Monkeypox_PT0344_2022,MPXV_dataset_003
Monkeypox_PT0345_2022,MPXV_dataset_003
Monkeypox_PT0346_2022,MPXV_dataset_003
Monkeypox_PT0347_2022,MPXV_dataset_003
Monkeypox_PT0348_2022,MPXV_dataset_003
Monkeypox_PT0349_2022,MPXV_dataset_003
Monkeypox_PT0350_2022,MPXV_dataset_003
Monkeypox_PT0351_2022,MPXV_dataset_003
Monkeypox_PT0354_2022,MPXV_dataset_003
Monkeypox_PT0355_2022,MPXV_dataset_003
Monkeypox_PT0356_2022,MPXV_dataset_003
Monkeypox_PT0357_2022,MPXV_dataset_003
Monkeypox_PT0358_2022,MPXV_dataset_003
Monkeypox_PT0363_2022,MPXV_dataset_003
Monkeypox_PT0364_2022,MPXV_dataset_003
Monkeypox_PT0365_2022,MPXV_dataset_003
Monkeypox_PT0367_2022,MPXV_dataset_004
Monkeypox_PT0369_2022,MPXV_dataset_004
Monkeypox_PT0370_2022,MPXV_dataset_004
Monkeypox_PT0371_2022,MPXV_dataset_004
Monkeypox_PT0372_2022,MPXV_dataset_004
Monkeypox_PT0373_2022,MPXV_dataset_004
Monkeypox_PT0374_2022,MPXV_dataset_004
Monkeypox_PT0375_2022,MPXV_dataset_004
Monkeypox_PT0376_2022,MPXV_dataset_004
Monkeypox_PT0377_2022,MPXV_dataset_004
Monkeypox_PT0378_2022,MPXV_dataset_004
Monkeypox_PT0379_2022,MPXV_dataset_004
Monkeypox_PT0380_2022,MPXV_dataset_004
Monkeypox_PT0381_2022,MPXV_dataset_004
Monkeypox_PT0382_2022,MPXV_dataset_004
Monkeypox_PT0383_2022,MPXV_dataset_004
Monkeypox_PT0384_2022,MPXV_dataset_004
Monkeypox_PT0385_2022,MPXV_dataset_004
Monkeypox_PT0386_2022,MPXV_dataset_004
Monkeypox_PT0387_2022,MPXV_dataset_004
Monkeypox_PT0388_2022,MPXV_dataset_004
Monkeypox_PT0389_2022,MPXV_dataset_004
Monkeypox_PT0390_2022,MPXV_dataset_004
Monkeypox_PT0391_2022,MPXV_dataset_004
Monkeypox_PT0392_2022,MPXV_dataset_004
Monkeypox_PT0393_2022,MPXV_dataset_004
Monkeypox_PT0394_2022,MPXV_dataset_004
Monkeypox_PT0395_2022,MPXV_dataset_004
Monkeypox_PT0396_2022,MPXV_dataset_004
Monkeypox_PT0397_2022,MPXV_dataset_004
Monkeypox_PT0398_2022,MPXV_dataset_004
Monkeypox_PT0399_2022,MPXV_dataset_004
Monkeypox_PT0400_2022,MPXV_dataset_004
Monkeypox_PT0401_2022,MPXV_dataset_004
Monkeypox_PT0402_2022,MPXV_dataset_004
Monkeypox_PT0403_2022,MPXV_dataset_004
Monkeypox_PT0404_2022,MPXV_dataset_004
Monkeypox_PT0406_2022,MPXV_dataset_004
Monkeypox_PT0408_2022,MPXV_dataset_004
Monkeypox_PT0409_2022,MPXV_dataset_004
Monkeypox_PT0411_2022,MPXV_dataset_004
Monkeypox_PT0412_2022,MPXV_dataset_004
Monkeypox_PT0413_2022,MPXV_dataset_004
Monkeypox_PT0414_2022,MPXV_dataset_004
Monkeypox_PT0415_2022,MPXV_dataset_004
Monkeypox_PT0416_2022,MPXV_dataset_004
Monkeypox_PT0417_2022,MPXV_dataset_004
Monkeypox_PT0418_2022,MPXV_dataset_004
Monkeypox_PT0421_2022,MPXV_dataset_004
Monkeypox_PT0424_2022,MPXV_dataset_004
Monkeypox_PT0426_2022,MPXV_dataset_004
Monkeypox_PT0427_2022,MPXV_dataset_004
Monkeypox_PT0428_2022,MPXV_dataset_004
Monkeypox_PT0431_2022,MPXV_dataset_004
Monkeypox_PT0432_2022,MPXV_dataset_004
Monkeypox_PT0433_2022,MPXV_dataset_004
Monkeypox_PT0434_2022,MPXV_dataset_004
Monkeypox_PT0435_2022,MPXV_dataset_004
Monkeypox_PT0437_2022,MPXV_dataset_004
Monkeypox_PT0438_2022,MPXV_dataset_004
Monkeypox_PT0439_2022,MPXV_dataset_004
Monkeypox_PT0442_2022,MPXV_dataset_004
Monkeypox_PT0443_2022,MPXV_dataset_004
Monkeypox_PT0445_2022,MPXV_dataset_004
Monkeypox_PT0446_2022,MPXV_dataset_004
Monkeypox_PT0447_2022,MPXV_dataset_004
Monkeypox_PT0448_2022,MPXV_dataset_004
Monkeypox_PT0449_2022,MPXV_dataset_004
Monkeypox_PT0450_2022,MPXV_dataset_004
Monkeypox_PT0451_2022,MPXV_dataset_004
Monkeypox_PT0452_2022,MPXV_dataset_004
Monkeypox_PT0453_2022,MPXV_dataset_004
Monkeypox_PT0454_2022,MPXV_dataset_004
Monkeypox_PT0455_2022,MPXV_dataset_004
Monkeypox_PT0456_2022,MPXV_dataset_004
Monkeypox_PT0457_2022,MPXV_dataset_004
Monkeypox_PT0458_2022,MPXV_dataset_004
Monkeypox_PT0459_2022,MPXV_dataset_004
Monkeypox_PT0460_2022,MPXV_dataset_004
Monkeypox_PT0462_2022,MPXV_dataset_004
Monkeypox_PT0464_2022,MPXV_dataset_004
Monkeypox_PT0465_2022,MPXV_dataset_004
Monkeypox_PT0466_2022,MPXV_dataset_004
Monkeypox_PT0467_2022,MPXV_dataset_004
Monkeypox_PT0468_2022,MPXV_dataset_004
Monkeypox_PT0469_2022,MPXV_dataset_004
Monkeypox_PT0470_2022,MPXV_dataset_004
Monkeypox_PT0471_2022,MPXV_dataset_004
Monkeypox_PT0472_2022,MPXV_dataset_004
Monkeypox_PT0473_2022,MPXV_dataset_004
Monkeypox_PT0474_2022,MPXV_dataset_004
Monkeypox_PT0475_2022,MPXV_dataset_004
Monkeypox_PT0476_2022,MPXV_dataset_004
Monkeypox_PT0477_2022,MPXV_dataset_004
Monkeypox_PT0478_2022,MPXV_dataset_004
Monkeypox_PT0479_2022,MPXV_dataset_004
Monkeypox_PT0480_2022,MPXV_dataset_004
Monkeypox_PT0482_2022,MPXV_dataset_004
Monkeypox_PT0483_2022,MPXV_dataset_004
Monkeypox_PT0486_2022,MPXV_dataset_004
Monkeypox_PT0487_2022,MPXV_dataset_004
Monkeypox_PT0488_2022,MPXV_dataset_004
Monkeypox_PT0489_2022,MPXV_dataset_004
Monkeypox_PT0490_2022,MPXV_dataset_004
Monkeypox_PT0492_2022,MPXV_dataset_004
Monkeypox_PT0493_2022,MPXV_dataset_004
Monkeypox_PT0494_2022,MPXV_dataset_004
Monkeypox_PT0496_2022,MPXV_dataset_004
Monkeypox_PT0497_2022,MPXV_dataset_004
Monkeypox_PT0498_2022,MPXV_dataset_004
Monkeypox_PT0499_2022,MPXV_dataset_004
Monkeypox_PT0500_2022,MPXV_dataset_004
Monkeypox_PT0501_2022,MPXV_dataset_004
Monkeypox_PT0502_2022,MPXV_dataset_004
Monkeypox_PT0503_2022,MPXV_dataset_004
Monkeypox_PT0504_2022,MPXV_dataset_004
Monkeypox_PT0506_2022,MPXV_dataset_004
Monkeypox_PT0507_2022,MPXV_dataset_004
Monkeypox_PT0508_2022,MPXV_dataset_004
Monkeypox_PT0510_2022,MPXV_dataset_004
Monkeypox_PT0511_2022,MPXV_dataset_004
Monkeypox_PT0512_2022,MPXV_dataset_004
Monkeypox_PT0514_2022,MPXV_dataset_004
Monkeypox_PT0515_2022,MPXV_dataset_004
Monkeypox_PT0516_2022,MPXV_dataset_004
Monkeypox_PT0517_2022,MPXV_dataset_004
Monkeypox_PT0518_2022,MPXV_dataset_004
Monkeypox_PT0519_2022,MPXV_dataset_004
Monkeypox_PT0520_2022,MPXV_dataset_004
Monkeypox_PT0521_2022,MPXV_dataset_004
Monkeypox_PT0522_2022,MPXV_dataset_004
Monkeypox_PT0523_2022,MPXV_dataset_004
Monkeypox_PT0524_2022,MPXV_dataset_004
Monkeypox_PT0525_2022,MPXV_dataset_004
Monkeypox_PT0526_2022,MPXV_dataset_004
Monkeypox_PT0527_2022,MPXV_dataset_004
Monkeypox_PT0528_2022,MPXV_dataset_004
Monkeypox_PT0529_2022,MPXV_dataset_004
Monkeypox_PT0530_2022,MPXV_dataset_004
Monkeypox_PT0531_2022,MPXV_dataset_004
Monkeypox_PT0532_2022,MPXV_dataset_004
Monkeypox_PT0533_2022,MPXV_dataset_004
Monkeypox_PT0534_2022,MPXV_dataset_004
Monkeypox_PT0535_2022,MPXV_dataset_004
Monkeypox_PT0536_2022,MPXV_dataset_004
Monkeypox_PT0537_2022,MPXV_dataset_004
Monkeypox_PT0538_2022,MPXV_dataset_004
Monkeypox_PT0539_2022,MPXV_dataset_004
Monkeypox_PT0540_2022,MPXV_dataset_004
Monkeypox_PT0541_2022,MPXV_dataset_004
Monkeypox_PT0542_2022,MPXV_dataset_004
Monkeypox_PT0543_2022,MPXV_dataset_004
Monkeypox_PT0544_2022,MPXV_dataset_004
Monkeypox_PT0545_2022,MPXV_dataset_004
Monkeypox_PT0546_2022,MPXV_dataset_004
Monkeypox_PT0547_2022,MPXV_dataset_004
Monkeypox_PT0548_2022,MPXV_dataset_004
Monkeypox_PT0549_2022,MPXV_dataset_004
Monkeypox_PT0550_2022,MPXV_dataset_004
Monkeypox_PT0551_2022,MPXV_dataset_004
Monkeypox_PT0552_2022,MPXV_dataset_004
Monkeypox_PT0553_2022,MPXV_dataset_004
Monkeypox_PT0554_2022,MPXV_dataset_004
Monkeypox_PT0555_2022,MPXV_dataset_004
Monkeypox_PT0556_2022,MPXV_dataset_004
Monkeypox_PT0557_2022,MPXV_dataset_004
Monkeypox_PT0558_2022,MPXV_dataset_004
Monkeypox_PT0559_2022,MPXV_dataset_004
Monkeypox_PT0560_2022,MPXV_dataset_004
Monkeypox_PT0561_2022,MPXV_dataset_004
Monkeypox_PT0562_2022,MPXV_dataset_004
Monkeypox_PT0563_2022,MPXV_dataset_004
Monkeypox_PT0564_2022,MPXV_dataset_004
Monkeypox_PT0565_2022,MPXV_dataset_004
Monkeypox_PT0566_2022,MPXV_dataset_004
Monkeypox_PT0567_2022,MPXV_dataset_004
Monkeypox_PT0568_2022,MPXV_dataset_004
Monkeypox_PT0569_2022,MPXV_dataset_004
Monkeypox_PT0570_2022,MPXV_dataset_004
Monkeypox_PT0571_2022,MPXV_dataset_004
Monkeypox_PT0572_2022,MPXV_dataset_004
Monkeypox_PT0573_2022,MPXV_dataset_004
Monkeypox_PT0574_2022,MPXV_dataset_004
Monkeypox_PT0575_2022,MPXV_dataset_004
Monkeypox_PT0576_2022,MPXV_dataset_004
Monkeypox_PT0577_2022,MPXV_dataset_004
Monkeypox_PT0578_2022,MPXV_dataset_004
Monkeypox_PT0579_2022,MPXV_dataset_004
Monkeypox_PT0580_2022,MPXV_dataset_004
Monkeypox_PT0581_2022,MPXV_dataset_004
Monkeypox_PT0583_2022,MPXV_dataset_004
Monkeypox_PT0585_2022,MPXV_dataset_004
Monkeypox_PT0586_2022,MPXV_dataset_004
Monkeypox_PT0588_2022,MPXV_dataset_004
Monkeypox_PT0589_2022,MPXV_dataset_004
Monkeypox_PT0591_2022,MPXV_dataset_004
Monkeypox_PT0592_2022,MPXV_dataset_004
Monkeypox_PT0593_2022,MPXV_dataset_004
Monkeypox_PT0594_2022,MPXV_dataset_004
Monkeypox_PT0595_2022,MPXV_dataset_004
